#  ndepot: 26
#   ndump: 6
# npickup: 1000
#
# trash collection test problem
#
# type: 0:  vehicle
#       1:  dump
#       2:  pickup
#
# For vehicles:
#   demand - is vehicle capcity
#   x,y - vehicle home location
#   tw_open - start time for the vehicle
#   tw_close - time vechile must be home
#   service - NA
#
# For dump facilities:
#   demand - NA
#   x,y - location of the dump
#   tw_open - time dump opens
#   tw_close - time dump closes
#   service - time to service the dump
#
# For pickup locations
#   demand - potential load to add to vehicle
#   x,y - location of pickup
#   tw_open - earliest pickup time
#   tw_close - latest pickup time
#   service - time to service the pickup
#
# Times are in minutes from 0 hour (mid-night)
#
#nid    type    x       y       demand  tw_open tw_close        service
0 0 49.5874837653908 30.1256821671757 5000 0 1440 0
1 0 79.415164988702 -57.1766088071044 5000 0 1440 0
2 0 28.9665426384239 35.5430941533967 5000 0 1440 0
3 0 -9.21681595094199 -23.6753200098818 5000 0 1440 0
4 0 -53.3963935932825 31.0685445206673 5000 0 1440 0
5 0 -70.3378678732783 48.6472830622873 5000 0 1440 0
6 0 38.6750912353797 81.3082311931367 5000 0 1440 0
7 0 -3.83461633164259 39.0730115294204 5000 0 1440 0
8 0 62.1685630119494 4.26358149834982 5000 0 1440 0
9 0 23.1896593363579 34.2276537472586 5000 0 1440 0
10 0 -58.530474021628 -71.8148393460893 5000 0 1440 0
11 0 73.5661052239543 -30.0810327323873 5000 0 1440 0
12 0 -71.2780940025873 -62.1318789085649 5000 0 1440 0
13 0 -62.1424271535751 -46.5689978290285 5000 0 1440 0
14 0 30.0636021259926 5.82075885619417 5000 0 1440 0
15 0 82.9629370818672 -8.60121888378131 5000 0 1440 0
16 0 76.3681737714485 -36.166278895945 5000 0 1440 0
17 0 3.32274260413428 -95.8318463113628 5000 0 1440 0
18 0 70.2769594664836 -73.7112814682206 5000 0 1440 0
19 0 -20.1248858740719 -55.3137018550458 5000 0 1440 0
20 0 31.4342497145908 56.3925509224418 5000 0 1440 0
21 0 -56.0992355483144 32.1016749530102 5000 0 1440 0
22 0 -85.0818770700037 1.85016536468368 5000 0 1440 0
23 0 -98.93985057222 59.1360561037149 5000 0 1440 0
24 0 85.4927627246873 -98.1303523872782 5000 0 1440 0
25 0 13.4284128717034 -82.1916254657239 5000 0 1440 0
26 1 99.7210691798536 70.5178099934841 0 0 1440 30
27 1 22.9637999622859 18.2483716442718 0 0 1440 30
28 1 52.0207187800857 -66.862303262053 0 0 1440 30
29 1 -21.9832431203521 -63.7298196900403 0 0 1440 30
30 1 67.8990798859424 -23.255807884297 0 0 1440 30
31 1 85.2390401964719 -68.6601214927023 0 0 1440 30
32 2 31.9641154740118 69.1013007849904 100 0 1440 5
33 2 33.2488941413224 -80.0505028595225 100 0 1440 5
34 2 89.6061648833587 -95.2501141651311 100 0 1440 5
35 2 42.9387798801308 -9.28922255964864 100 0 1440 5
36 2 94.8308539732643 -97.0819894080705 100 0 1440 5
37 2 4.29032089360462 -94.6620391540407 100 0 1440 5
38 2 -56.4270990805674 -31.5471521091212 100 0 1440 5
39 2 -86.4738751337889 -29.1421298875562 100 0 1440 5
40 2 -51.4641746456498 -57.7662923334572 100 0 1440 5
41 2 -29.4559822534758 97.750316999965 100 0 1440 5
42 2 10.410094192256 24.6554029142857 100 0 1440 5
43 2 -81.3649577108841 -90.7097382091891 100 0 1440 5
44 2 -80.9263892298127 20.5302377865451 100 0 1440 5
45 2 -19.1036060551859 50.2679655557202 100 0 1440 5
46 2 -9.44976261615906 -4.9093276548632 100 0 1440 5
47 2 85.553353929037 97.762430045519 100 0 1440 5
48 2 90.1957974004979 -29.2464912278149 100 0 1440 5
49 2 -18.735704832941 20.1195248204968 100 0 1440 5
50 2 4.52329439102996 58.1255661569884 100 0 1440 5
51 2 -30.310955909551 -91.7528307524734 100 0 1440 5
52 2 63.6214746390188 80.7105778218329 100 0 1440 5
53 2 63.0673424405664 -60.5814192062368 100 0 1440 5
54 2 -40.7600915427132 -97.6372309732795 100 0 1440 5
55 2 86.8199308228888 -20.2712668741711 100 0 1440 5
56 2 91.9110374706527 -65.705433698821 100 0 1440 5
57 2 59.4139322500858 17.0616003847286 100 0 1440 5
58 2 -28.8183080915097 22.0794650907777 100 0 1440 5
59 2 2.71581181214557 99.9043101493086 100 0 1440 5
60 2 -91.0150135083136 -16.5834476233272 100 0 1440 5
61 2 -34.7967095815001 74.7217995249073 100 0 1440 5
62 2 -74.1251818041427 -21.6141420715388 100 0 1440 5
63 2 17.7612587699848 -69.8602210010804 100 0 1440 5
64 2 37.3709765261999 -7.40609561617589 100 0 1440 5
65 2 38.0100348376139 -87.7424303086727 100 0 1440 5
66 2 -77.2503005508803 50.1818549128956 100 0 1440 5
67 2 5.49629665053359 -57.4664961041734 100 0 1440 5
68 2 86.6139282917921 -48.5351696790076 100 0 1440 5
69 2 -51.4682353728325 96.4868788560082 100 0 1440 5
70 2 5.4660952430801 -44.5644024297025 100 0 1440 5
71 2 16.5312665214508 -35.3002579488717 100 0 1440 5
72 2 -26.1144199322523 -39.9307686407099 100 0 1440 5
73 2 -7.45574419980599 -27.8381246226658 100 0 1440 5
74 2 10.0095607806715 -63.9971679118304 100 0 1440 5
75 2 -56.9187665819932 -39.1089519972141 100 0 1440 5
76 2 95.6814188187714 -42.4437402407762 100 0 1440 5
77 2 -49.277093987147 5.11073584894604 100 0 1440 5
78 2 -23.6582948043541 68.1514266130449 100 0 1440 5
79 2 54.4043630081994 -82.6631278946152 100 0 1440 5
80 2 58.594492727412 -12.9507059153013 100 0 1440 5
81 2 88.3531334768598 -15.103389578222 100 0 1440 5
82 2 -35.886706821983 -13.8493455215922 100 0 1440 5
83 2 -40.2822466029711 -54.8166370616471 100 0 1440 5
84 2 37.5071695883044 -32.2806428949889 100 0 1440 5
85 2 23.866497612638 -62.023668385136 100 0 1440 5
86 2 88.9257856253813 87.730175003415 100 0 1440 5
87 2 -67.2967291019411 -33.8228041017388 100 0 1440 5
88 2 -28.8565319826482 79.6883142754552 100 0 1440 5
89 2 -36.6966284786805 32.2243651305385 100 0 1440 5
90 2 -47.1465224767563 -72.0910439969572 100 0 1440 5
91 2 -59.4949988996127 4.24406274083111 100 0 1440 5
92 2 27.7761509289753 58.2035031871669 100 0 1440 5
93 2 97.2170588537175 89.8202936896567 100 0 1440 5
94 2 -18.5850462425286 -98.3603053497148 100 0 1440 5
95 2 -39.8410109408481 -29.6297306617262 100 0 1440 5
96 2 77.9843332345543 -59.4042431231685 100 0 1440 5
97 2 -12.8016898456032 -32.1190625975404 100 0 1440 5
98 2 98.9091460620024 65.9096058310269 100 0 1440 5
99 2 36.6850049376971 98.7037014175868 100 0 1440 5
100 2 96.7089182151831 -87.1469036131202 100 0 1440 5
101 2 -68.886743741033 14.8510266907081 100 0 1440 5
102 2 75.0078368049323 58.3837596322184 100 0 1440 5
103 2 39.6091339295246 68.5482305454329 100 0 1440 5
104 2 83.4547395218699 62.2126804667971 100 0 1440 5
105 2 -10.6881611772771 65.5491562767125 100 0 1440 5
106 2 -42.2769821838948 -67.6275378960241 100 0 1440 5
107 2 8.47505178815524 -70.066554874775 100 0 1440 5
108 2 37.3398482563012 57.993912806171 100 0 1440 5
109 2 -21.5221194412415 -1.10143874511976 100 0 1440 5
110 2 71.3440749593339 -53.1505140637677 100 0 1440 5
111 2 -57.0590902069746 39.6994036720443 100 0 1440 5
112 2 -47.2060529147022 54.9659196901018 100 0 1440 5
113 2 95.4560002636775 -50.2449312385906 100 0 1440 5
114 2 -97.3336683476269 -74.5567298094358 100 0 1440 5
115 2 89.3478154795439 -89.4560798689852 100 0 1440 5
116 2 -87.9404641579121 41.8629234676018 100 0 1440 5
117 2 -79.6953597909727 39.8773912577511 100 0 1440 5
118 2 24.8090470377726 -70.2314792721808 100 0 1440 5
119 2 3.18495796143381 -22.7622964952403 100 0 1440 5
120 2 -57.7491044324795 42.2313497236075 100 0 1440 5
121 2 -34.0114640234198 -27.0322600565336 100 0 1440 5
122 2 15.1475270077334 80.1609554721693 100 0 1440 5
123 2 -74.3345108265153 -7.77951344443437 100 0 1440 5
124 2 -22.4223995556535 15.6128185452303 100 0 1440 5
125 2 91.5380213155878 24.8435493141031 100 0 1440 5
126 2 -87.6394312139062 0.823251152215221 100 0 1440 5
127 2 -97.3336651371604 77.0490908478777 100 0 1440 5
128 2 21.4408095776896 4.13748277287027 100 0 1440 5
129 2 -23.8333768998679 52.1839163797168 100 0 1440 5
130 2 -72.6789777294321 -33.414439340234 100 0 1440 5
131 2 -4.42582834305725 -23.3238121032471 100 0 1440 5
132 2 38.4621530748355 22.9224886268184 100 0 1440 5
133 2 63.7524639647005 -58.0728294403386 100 0 1440 5
134 2 73.5338138383646 -15.0707173330801 100 0 1440 5
135 2 86.1188690362717 -9.70367131210566 100 0 1440 5
136 2 23.1065893774606 2.24064659997225 100 0 1440 5
137 2 -69.7469473038929 28.2788027692746 100 0 1440 5
138 2 -84.9476591816902 -40.3819223579291 100 0 1440 5
139 2 -38.9352424600197 -14.4963736651064 100 0 1440 5
140 2 89.4121732994286 -44.7552869927108 100 0 1440 5
141 2 -98.9628950401119 15.4217947140822 100 0 1440 5
142 2 -56.7192926674032 -48.7745630945341 100 0 1440 5
143 2 -22.3308529674235 41.763289139304 100 0 1440 5
144 2 -94.5587632767221 67.1029950826039 100 0 1440 5
145 2 -49.2189005607067 61.4042019071476 100 0 1440 5
146 2 -11.2041652887079 -24.9565761350624 100 0 1440 5
147 2 57.1065813597606 14.7070138191722 100 0 1440 5
148 2 -43.580953591475 -20.2776949865665 100 0 1440 5
149 2 55.492336965002 -97.6883435748093 100 0 1440 5
150 2 -49.6999578172812 -41.6974809275615 100 0 1440 5
151 2 30.5963782215478 64.5200611716504 100 0 1440 5
152 2 -37.8724341350896 -19.1953991956041 100 0 1440 5
153 2 34.3843327136845 25.7152679191009 100 0 1440 5
154 2 -19.9587439571552 16.3278132420004 100 0 1440 5
